contig_2	301281	301919	0.19464334
contig_2	302090	302764	-0.462471459
contig_2	302782	304119	-0.171564401
contig_2	304268	304672	-0.597019903
contig_2	304976	306181	0.087511528
contig_2	306387	307712	-0.595626725
contig_2	307838	308719	-1.088484557
contig_2	308719	309567	-0.477397681
contig_2	309573	310667	-0.373703786
contig_2	310818	311243	0.656098538
contig_2	311294	311560	0.075782568
contig_2	312066	312527	-0.18922893
contig_2	312811	313419	-0.066550637
contig_2	313475	315115	-0.289700876
contig_2	315283	316170	0.201461213
contig_2	316294	316959	-0.004729689
contig_2	316956	317726	0.164138069
contig_2	317969	318583	0.041502758
contig_2	319001	319966	0.158177672
contig_2	320027	320833	0.184742842
contig_2	321045	321737	-0.11151646
contig_2	321797	322939	-0.311979029
contig_2	323047	323844	0.298855682
contig_2	324340	324720	-1.088378906
contig_2	325084	325509	0.035228236
contig_2	325873	326073	0.102858341
contig_2	326161	326520	0.240527802
contig_2	326664	327746	-0.165756919
contig_2	327983	328474	-0.4376899
contig_2	328616	331030	-0.127183207
contig_2	331259	332683	0.204719045
contig_2	333021	333965	-1.678478644
contig_2	334149	336377	-0.761290584
contig_2	336742	337734	-0.103860468
contig_2	337735	339525	-0.097219094
contig_2	339942	341255	-0.797397151
contig_2	341353	342177	0.542318519
contig_2	342449	343435	-0.534989877
contig_2	343827	345635	-1.126861697
contig_2	345774	346493	-0.578144128
contig_2	346596	347378	0.049185615
contig_2	347626	348543	-0.001847543
contig_2	348612	349529	0.100019634
contig_2	349579	350997	0.184059454
contig_2	351268	351876	-0.054342233
contig_2	351945	353318	1.501769883
contig_2	353487	354602	0.233245089
contig_2	354676	355224	-0.22547362
contig_2	355221	355694	-0.43932956
contig_2	355727	356200	-0.587629508
contig_2	356451	356774	-0.488504254
contig_2	356985	357596	-0.677724126
contig_2	357593	358981	-1.209803494
contig_2	359097	359342	-0.157031821
contig_2	359557	360741	0.891411998
contig_2	360971	361390	-0.329417373
contig_2	361498	362487	-0.752036691
contig_2	362957	363625	-0.391356678
contig_2	363844	364962	-1.508900874
contig_2	365114	365593	0.110207327
contig_2	365783	366337	0.097295739
contig_2	366440	367762	-0.0889276
contig_2	367872	368666	-0.21150535
contig_2	368663	369493	-0.075601507
contig_2	369543	370298	-0.524455537
contig_2	370888	372213	-0.262803643
contig_2	372554	373306	0.826905708
contig_2	373635	375797	-0.78660428
contig_2	375989	376240	-1.80173973
contig_2	376385	376633	-1.974161886
contig_2	377009	378229	-2.157795238
contig_2	378505	378933	-0.742245113
contig_2	379079	381808	-0.691680944
contig_2	381945	383561	-0.440592187
contig_2	383859	384416	-0.363974674
contig_2	384556	387357	0.171470962
contig_2	387600	388586	-1.027136734
contig_2	388661	389644	-1.106417228
contig_2	389644	390429	-1.148371369
contig_2	390488	390997	-0.188211291
contig_2	391267	392508	-0.649859005
contig_2	392681	393082	-0.705302626
contig_2	393144	393977	-0.339250789
contig_2	394039	394341	0.234472397
contig_2	394453	395271	-0.553531159
contig_2	395322	395612	0.607327506
contig_2	395609	396484	0.296535819
contig_2	396481	396984	0.350203625
contig_2	397194	397628	0.326699201
contig_2	397629	398528	0.551477568
contig_2	398681	399496	0.219852445
contig_2	399606	400367	-0.30584062
contig_2	400726	401979	-0.433221487
contig_2	402283	404550	0.021373998
contig_2	404602	405687	0.20683912
contig_2	405730	406608	-0.556917511
contig_2	407101	407826	-0.040255685
contig_2	407887	408651	-0.129122405
contig_2	408828	409595	-0.461108228
contig_2	409604	410032	-0.638862002
contig_2	410108	410809	-0.172544848
contig_2	410846	411775	0.019802257
contig_2	411772	412704	0.1466959
contig_2	412709	413125	-0.019998171
contig_2	413655	415529	-0.189282712
contig_2	415564	415884	-0.131125443
contig_2	415998	416603	-0.274423361
contig_2	416623	417051	0.14771583
contig_2	417080	418453	-0.430092322
contig_2	418662	419879	-0.577616062
contig_2	420029	420556	-0.296009343
contig_2	420636	421568	-0.341026247
contig_2	421742	422479	-0.206841986
contig_2	422692	423858	-0.28823942
contig_2	423876	424151	-0.312452338
contig_2	424366	425211	-0.406292744
contig_2	425305	426006	-0.455085878
contig_2	426003	427157	-0.18629239
contig_2	427157	428116	0.243387261
contig_2	428266	428634	-0.426705357
contig_2	428631	429284	-0.004985664
contig_2	429576	431438	0.266139964
contig_2	431455	431796	0.354203395
contig_2	432319	433806	-0.101858366
contig_2	434572	436803	-0.069467459
contig_2	436931	438997	-0.822831468
contig_2	439834	440727	-0.399882957
contig_2	442571	443488	-0.105556634
contig_2	443642	444865	-0.20839329
contig_2	444887	446641	-0.0123259
contig_2	446763	447977	-0.115237451
contig_2	448038	448925	0.097854938
contig_2	448922	450733	-0.244937473
contig_2	450720	451424	-0.336106194
contig_2	451482	452699	-0.187998069
contig_2	452719	453555	0.013687799
contig_2	453626	454780	-0.240053982
contig_2	454786	455835	-0.175450809
contig_2	455886	457466	-0.348124427
contig_2	457750	458217	-0.688509256
contig_2	458272	458571	-0.79007937
contig_2	458571	459560	-1.050386285
contig_2	460164	460976	-0.915643655
contig_2	461057	461932	-1.373457926
contig_2	461938	462978	-1.436660054
contig_2	462975	463751	-1.071742599
contig_2	463744	464442	-0.872058589
contig_2	464465	465982	-1.191095803
contig_2	466050	467282	-1.186230169
contig_2	467432	468985	-0.66569723
contig_2	468994	469725	-0.159735861
contig_2	469775	470545	-0.153519783
contig_2	470742	471479	-0.085139949
contig_2	471714	472349	-0.842239042
contig_2	472501	474423	-1.940322076
contig_2	474512	475159	-0.955546485
contig_2	475176	475736	-1.092595057
contig_2	475777	477039	-0.773116906
contig_2	477064	479505	0.816628615
contig_2	479732	480868	-0.565878693
contig_2	481043	482161	-0.426806643
contig_2	482423	483841	-0.580453311
contig_2	485168	485434	-0.177141189
contig_2	485810	486127	-0.068994653
contig_2	486290	486946	-0.109826852
contig_2	487090	487752	-1.456099428
contig_2	487946	488347	0.317593751
contig_2	488551	489657	-0.529140306
contig_2	489679	491262	-1.048931137
contig_2	491602	491883	0.036656148
contig_2	491907	492134	-0.010276263
contig_2	492197	494056	-0.047220022
contig_2	494250	495212	-0.581077753
contig_2	495492	497042	-1.218614475
contig_2	497067	498209	-1.420277837
contig_2	498438	499313	-0.601723374
contig_2	499368	500492	-0.674906556
contig_2	500653	500964	-0.078800459
contig_2	501158	501541	-0.702335205
contig_2	501541	502206	-0.806562354
contig_2	502203	503585	0.064281418
contig_2	503684	504085	-0.13725153
contig_2	504314	504406	0.137068143
contig_2	504851	506737	-0.324286971
contig_2	506776	508515	-1.997861166
contig_2	508638	509831	-0.993033022
contig_2	510102	511064	-0.576079224
contig_2	511204	511596	-0.42482291
contig_2	511664	512752	0.184032922
contig_2	512742	515207	-0.228465528
contig_2	515204	515857	0.021723433
contig_2	516174	517478	-1.175960125
contig_2	517786	519006	-0.914149991
contig_2	519186	520397	0.203652543
contig_2	520581	520802	2.909984977
contig_2	520921	521223	0.434472279
contig_2	521341	523455	-0.363947186
contig_2	523849	524586	-0.743228733
contig_2	524704	525924	1.166047006
contig_2	526030	527247	0.125842768
contig_2	527406	527951	-0.51608039
contig_2	528128	529324	-0.598331816
contig_2	529487	530626	-0.294468214
contig_2	530918	531943	-0.468818825
contig_2	532015	532608	-0.317165458
contig_2	532651	532779	0.553403029
contig_2	532779	533783	0.092384576
contig_2	533786	535231	-0.104274178
contig_2	535690	536301	-0.312129148
contig_2	536602	537345	-0.227877628
contig_2	537342	539081	-0.297487236
contig_2	539051	541123	-0.606533078
contig_2	541134	541262	-0.641959308
contig_2	541393	542706	-1.097674986
contig_2	542819	543070	-0.483166145
contig_2	543493	544701	-1.550444774
contig_2	544898	545770	-1.957199059
contig_2	545770	546810	-1.611695476
contig_2	546803	547561	-0.754342857
contig_2	547558	548268	-0.803825689
contig_2	548340	549119	-0.105144032
contig_2	549266	550000	-0.630642708
contig_2	550060	551700	0.355999418
contig_2	551991	553382	-0.323839368
contig_2	553597	554232	-0.073594313
contig_2	554239	555024	1.69164531
contig_2	555039	555470	0.662153855
contig_2	555536	556126	0.390726374
contig_2	556145	556927	-0.117929219
contig_2	557469	558356	-0.172742187
contig_2	558649	559008	-0.61719425
contig_2	559464	560213	-1.006179893
contig_2	560210	561736	-0.365377594
contig_2	561714	561863	1.98603378
contig_2	562088	562687	0.043856333
contig_2	562856	563554	-0.095495236
contig_2	563691	564605	0.264595396
contig_2	564687	565520	0.422941789
contig_2	565654	566346	0.209761099
contig_2	566522	569398	0.05840459
contig_2	569532	570530	0.073044239
contig_2	570629	570820	0.366242716
contig_2	571277	571792	0.183417344
contig_2	571980	572207	0.817904456
contig_2	572492	574369	0.116221636
contig_2	574378	574671	0.108331169
contig_2	574668	574895	-0.770274745
contig_2	574933	575409	-0.56665604
contig_2	575539	576564	-0.30029611
contig_2	576630	577631	-0.263814801
contig_2	577827	578651	-0.324674525
contig_2	578648	579673	0.065402398
contig_2	579887	580522	-0.446972759
contig_2	580530	580763	0.309189817
contig_2	580767	581342	-0.148207112
contig_2	581417	582010	-0.522052135
contig_2	582044	582646	-0.580438321
contig_2	582643	584181	-0.846496455
contig_2	584296	584853	-0.989193993
contig_2	584844	585821	-0.845593655
contig_2	585986	586906	-0.970350929
contig_2	587082	587639	-2.020804518
contig_2	587661	588707	-1.957862286
contig_2	588700	588993	-2.307083332
contig_2	589005	590084	-1.742702333
contig_2	590376	590699	-1.800018241
contig_2	591073	591861	-0.000940367
contig_2	592088	593191	-0.236191742
contig_2	593195	593752	0.261938455
contig_2	593704	594900	0.141782941
contig_2	594971	595294	-0.595027917
contig_2	595291	595572	-0.471203311
contig_2	595658	596854	-0.145407211
contig_2	596857	597003	-0.35680846
contig_2	597014	598021	-0.144887412
contig_2	598145	600133	0.714566902
contig_2	600433	600765	0.442661029
contig_2	600762	601172	-0.017591555
contig_2	601325	602563	-0.059162303
contig_2	602667	604091	0.268427001
contig_2	604245	604985	-0.688964365
contig_2	604988	605554	-0.894373603
contig_2	605734	607659	-0.741582836
contig_2	608145	608396	-0.184895436
contig_2	608465	609394	0.030370436
contig_2	609605	611293	-0.449919544
contig_2	611711	612199	-0.013085987
contig_2	612483	614687	-0.465149282
contig_2	615594	615914	-0.479656087
contig_2	615893	618370	-0.669047589
contig_2	618410	619171	-1.287259377
contig_2	619367	621148	-0.219854444
contig_2	621707	623536	-0.167461186
contig_2	623870	624814	0.486598628
contig_2	625903	626214	-0.55997509
contig_2	626460	627203	-0.985802604
contig_2	628405	628911	-0.304270646
contig_2	629196	629498	0.185699581
contig_2	629557	630831	-0.178314292
contig_2	630828	631784	-0.307518664
contig_2	631884	635096	-0.409731827
contig_2	635096	635464	0.249741819
contig_2	635513	636736	-0.426693475
contig_2	636726	637454	-0.357069513
contig_2	637630	639816	-0.078329437
contig_2	639854	640168	-0.220655133
contig_2	640196	640681	-0.422145385
contig_2	640684	641541	-0.54549058
contig_2	641543	642442	-0.427718179
contig_2	642688	643059	-0.216692673
contig_2	643677	644135	-0.372264532
contig_2	644268	644507	0.242062509
contig_2	644652	644939	0.636838687
contig_2	644932	646236	0.03733934
contig_2	646402	647472	-0.271127142
contig_2	647593	648393	0.56497406
contig_2	649027	651027	-0.1382368
contig_2	651183	651653	0.084281184
contig_2	652366	652662	0.102251318
contig_2	652687	652884	0.650700591
contig_2	652903	653628	0.354816248
contig_2	654483	657341	0.126810248
contig_2	657338	657613	-0.448479567
contig_2	658302	659021	-0.080035056
contig_2	659006	659584	0.183879344
contig_2	659763	661442	-0.361717561
contig_2	662177	662785	0.112427584
contig_2	663235	663945	0.113005459
contig_2	666062	666946	-0.452841894
contig_2	666971	667555	0.233723489
contig_2	667552	668718	0.647114822
contig_2	669131	670531	0.708916762
contig_2	670548	671546	0.40807695
contig_2	671576	672814	0.117838496
contig_2	672930	673796	0.21135841
contig_2	673809	674882	0.056164095
contig_2	674886	675605	0.349813501
contig_2	675595	676320	0.371646675
contig_2	676406	677167	0.188377863
contig_2	677253	678653	0.251002953
contig_2	678963	680336	-0.207507961
contig_2	681104	681769	-0.497690846
contig_2	681781	684099	-0.476367305
contig_2	685043	685402	0.147244251
contig_2	686084	686329	0.010743068
contig_2	686522	687061	-0.249303702
contig_2	687202	687891	0.016474679
contig_2	688078	688623	0.167804124
contig_2	688633	689316	-0.011112777
contig_2	689715	690161	-0.470300769
contig_2	690669	690962	-0.161842204
contig_2	691214	691504	0.361362267
contig_2	691672	692961	-0.401232738
contig_2	692958	693428	-0.671359099
contig_2	693566	694861	0.02089095
contig_2	694858	695349	-0.255133095
contig_2	695420	695869	-0.247705879
contig_2	696228	696851	-0.331511727
contig_2	697856	698407	-0.240917923
contig_2	698404	699036	-0.119971485
contig_2	699297	699539	0.45854114
contig_2	699587	700519	0.770734557
contig_2	700519	700887	1.405663741
contig_2	701014	701313	1.806492835
contig_2	701337	701822	1.941832343
contig_2	701874	703253	1.737278919
contig_2	703267	704733	1.741919173
contig_2	704742	705035	1.801145652
contig_2	705100	705600	0.361913081
contig_2	705992	706444	0.763851448
contig_2	706359	707561	0.252115276
contig_2	707631	708008	0.104524721
contig_2	708014	708340	0.145871551
contig_2	708486	709229	-0.704579505
contig_2	709253	709843	-0.49471528
contig_2	709982	710488	-0.692258046
contig_2	710516	711271	-0.616274922
contig_2	711285	712103	-0.517010506
contig_2	712280	712744	-1.077232024
contig_2	712786	713115	-0.97819525
contig_2	713260	714957	-1.469211067
contig_2	715014	716291	-1.221203335
contig_2	716275	717003	-1.266679918
contig_2	717187	718278	-1.273160238
contig_2	718323	718769	-1.830665181
contig_2	718766	720028	-2.97606825
contig_2	720084	721355	-2.51262898
contig_2	721371	722021	-0.868890873
contig_2	722051	722683	-0.801676372
contig_2	722710	724545	-0.829624459
contig_2	724616	725275	0.124021584
contig_2	725272	726663	-0.128566194
contig_2	726714	727247	-0.197457304
contig_2	727507	728637	1.404377299
contig_2	728634	729272	1.1129252
contig_2	729272	730531	0.970512283
contig_2	730943	731689	-0.073366098
contig_2	731774	733039	-0.972926021
contig_2	733053	733472	-0.737514884
contig_2	733548	734174	-0.028830131
contig_2	734342	735484	-0.485298432
contig_2	735511	735816	0.120594715
contig_2	736139	736636	0.131537223
contig_2	736771	737988	-0.036901939
contig_2	738260	739267	-0.765890484
contig_2	739638	741245	0.106475933
contig_2	741344	742621	-0.876199799
contig_2	742777	743730	-0.985885482
contig_2	743877	745997	-0.808819138
contig_2	745958	746368	-0.362272769
contig_2	746682	747485	-0.45343363
contig_2	747675	748439	-0.91783861
contig_2	748613	750523	-1.17700884
contig_2	750716	750976	-0.181708167
contig_2	751197	751886	-2.088738745
contig_2	752024	752242	-0.727563248
contig_2	752372	752548	0.387372249
contig_2	752953	754362	0.417618254
contig_2	754386	755012	0.40773279
